Unnamed: 0,New Time of Access,API_Key,Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Classification Label,New Time of Access (SGT),Time Misuse Flag,Token Used,Method_POST,Time of Day
118,6/5/2024 3:26,sk-proj-TreeyX1MjQ08QXhryF0w,25,0.631661639,POST,/v1/admin/config,429,Node.js/18.3.0,Potential Misuse,6/5/2024 11:26,Legitimate,225,0,Night
119,2/1/2024 18:57,sk-proj-k623I8BMaddIeI11eueM,118,0.384275888,POST,/v1/chat/completions,429,Node.js/18.3.0,Legitimate,3/1/2024 2:57,Legitimate,708,0,Evening
120,12/6/2024 19:22,AIza9rDaU3C6EE9VZs1abYQx0BdtAnuV03,66,0.741248209,POST,/api/unknown,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,13/6/2024 3:22,Legitimate,462,0,Evening
121,7/9/2024 15:18,sk-proj-UA6yotdvC26ZVf4xHlvv,138,0.905725883,POST,/api/unknown,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,7/9/2024 23:18,Potential Misuse,552,0,Afternoon
122,1/3/2024 15:13,sk-proj-Hcd7w3RBZa8jQhPhm0SF,87,0.641380814,POST,/api/unknown,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,1/3/2024 23:13,Potential Misuse,609,0,Afternoon
123,7/8/2024 13:32,sk-proj-UoDkVYDkE7bgzDk1LsEZ,139,0.984142995,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,7/8/2024 21:32,Potential Misuse,278,0,Afternoon
124,15/9/2024 6:50,AIzatK6CFsD1PXCQWtwPRHQQkqYpDXEt0r,53,0.721129164,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,15/9/2024 14:50,Legitimate,477,0,Morning
125,3/4/2024 10:36,AIzaySy2odu3fDkpNoPoAVURtOfqUfmKp1,58,0.20237093,POST,/v1/chat/completions,403,Python-Requests/2.26.0,Legitimate,3/4/2024 18:36,Legitimate,58,0,Morning
126,26/7/2024 4:11,AIzaEWWBdzPjS4DoGAjZ7lnYUmUFnyTlSe,20,0.842360242,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,26/7/2024 12:11,Legitimate,100,0,Night
127,14/4/2024 17:58,sk-proj-CyJvOhxkhHfV5zFJ3FZa,110,0.480949029,POST,/maps/api/geocode/json,200,Python-Requests/2.26.0,Legitimate,15/4/2024 1:58,Legitimate,660,0,Afternoon
128,27/5/2024 10:02,sk-proj-2IQ2A8j6sccoDq8Smsrs,18,0.699705342,POST,/v1/auth/login,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,27/5/2024 18:02,Legitimate,144,0,Morning
129,15/10/2024 7:36,sk-proj-lB5F0QA9VsFEeEvvIYS0,145,0.144342686,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,15/10/2024 15:36,Legitimate,580,0,Morning
130,30/4/2024 14:15,AIza6UNyxB1z8oC1wx1R2NCzCykILzLqFe,82,0.868735772,POST,/v1/auth/login,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,30/4/2024 22:15,Potential Misuse,738,0,Afternoon
131,29/2/2024 9:47,sk-proj-81HGv2TzI3DnTtHOfYlt,58,0.316448084,POST,/v1/admin/config,200,Python-Requests/2.26.0,Potential Misuse,29/2/2024 17:47,Legitimate,232,0,Morning
132,7/4/2024 6:49,AIzaALmmUUJ2uxviyIiqijwHPNIIPmW2k5,112,0.483663193,POST,/v1/admin/config,200,PostmanRuntime/7.29.0,Potential Misuse,7/4/2024 14:49,Legitimate,1008,0,Morning
133,14/9/2024 17:21,AIzaqiEKnB5rjTymXgUf6o5M7PdIGMLgYo,51,0.834646428,POST,/api/unknown,200,cURL/7.79.1,Potential Misuse,15/9/2024 1:21,Legitimate,255,0,Afternoon
134,19/4/2024 23:03,AIzaBRxkiqNZh6oCwrMOHQSem70cHc6ila,90,0.104003836,POST,/maps/api/geocode/json,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,20/4/2024 7:03,Legitimate,450,0,Evening
135,15/2/2024 2:43,sk-proj-wbXudM2JZ2BXtPwRsFHw,52,0.888828453,POST,/v1/admin/config,200,Node.js/18.3.0,Potential Misuse,15/2/2024 10:43,Legitimate,52,0,Night
136,28/1/2024 22:11,AIzabrWROlYzaVT9EWyzOdv0ILJnSwXaMA,111,0.390307469,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,29/1/2024 6:11,Legitimate,222,0,Evening
137,2/7/2024 19:25,sk-proj-ms02lTKhQzMZIQoq5547,40,0.527350968,POST,/v1/auth/login,429,Python-Requests/2.26.0,Potential Misuse,3/7/2024 3:25,Legitimate,120,0,Evening
138,10/2/2024 19:17,sk-proj-xmcqENZBtKMQqLMjmv1f,86,0.760156519,POST,/v1/chat/completions,429,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,11/2/2024 3:17,Legitimate,172,0,Evening
139,6/6/2024 17:29,AIzacW33AE5b7tNbXr4Bdc2kVAEfp9uxO3,104,0.429009014,POST,/v1/admin/config,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,7/6/2024 1:29,Legitimate,104,0,Afternoon
140,25/5/2024 18:56,AIzajXastetgXA6R0fx7gthrUcDGONgioP,120,0.434501651,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,26/5/2024 2:56,Legitimate,960,0,Evening
141,2/8/2024 5:58,AIzaWTSh6WP0znlotS6WReN2oGXseamMiG,47,0.827975472,POST,/v1/admin/config,403,cURL/7.79.1,Potential Misuse,2/8/2024 13:58,Legitimate,188,0,Night
142,11/1/2024 16:53,sk-proj-rb52cmqqYmgLVhzuFmye,136,0.184977315,POST,/v1/auth/login,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,12/1/2024 0:53,Legitimate,272,0,Afternoon
143,13/11/2024 9:11,AIzahi6PAYCt43VkmalI2uoSjtDFdlxS7l,24,0.631296347,POST,/v1/admin/config,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,13/11/2024 17:11,Legitimate,48,0,Morning
144,8/9/2024 11:36,sk-proj-kGJqoMlCJWVbI6UAP1Ul,34,0.619656686,POST,/v1/chat/completions,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,8/9/2024 19:36,Legitimate,102,0,Morning
145,17/9/2024 21:01,sk-proj-teJ87AdjuLpbMU3i1nTm,57,0.336343557,POST,/v1/chat/completions,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,18/9/2024 5:01,Legitimate,342,0,Evening
146,25/2/2024 23:56,AIzaKoyQOh5LPrxT6IpZPDK3UemIqaH5Y3,121,0.694732658,POST,/v1/admin/config,403,PostmanRuntime/7.29.0,Potential Misuse,26/2/2024 7:56,Legitimate,605,0,Evening
147,4/7/2024 6:41,AIzasVZ8jEsvzSj4nX6tZLAi5pqQDLBssj,69,0.386263859,POST,/maps/api/geocode/json,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,4/7/2024 14:41,Legitimate,69,0,Morning
148,1/6/2024 15:09,sk-proj-ybX4q15dweco92XwIkx5,148,0.774963656,POST,/v1/chat/completions,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,1/6/2024 23:09,Potential Misuse,740,0,Afternoon
149,6/12/2024 4:50,AIzaHJcAhS8VtpSfZm5zJ7Igb0RnNHvsa3,20,0.474267321,POST,/v1/admin/config,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,6/12/2024 12:50,Legitimate,140,0,Night
150,24/3/2024 20:56,AIzawux3PmdaKUbe0INqnGlFNjyRzLliBW,61,0.502322812,POST,/maps/api/geocode/json,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,25/3/2024 4:56,Legitimate,427,0,Evening
151,8/5/2024 6:49,AIza1mZeLLUewJHXi3vZCo4Aua7sLDr0u1,24,0.381463676,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,8/5/2024 14:49,Legitimate,48,0,Morning
152,23/5/2024 20:43,AIzaf95Qoz7vgbyv6tCTT9fi2xpJ8DjBFe,83,0.677173401,POST,/v1/chat/completions,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,24/5/2024 4:43,Legitimate,332,0,Evening
153,27/5/2024 8:08,AIzaCaYD0kDefy5iknscTHWHoxgq4tW7r9,16,0.608646447,POST,/api/unknown,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,27/5/2024 16:08,Legitimate,64,0,Morning
154,16/3/2024 18:34,AIzaB4NS98fke3ZUk1hhc90JVe7CatwXZi,131,0.235716119,POST,/maps/api/geocode/json,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,17/3/2024 2:34,Legitimate,1179,0,Evening
155,11/11/2024 5:48,sk-proj-28FX6l5wGQRP4s8Z6y8F,53,0.144265291,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,11/11/2024 13:48,Legitimate,265,0,Night
156,4/2/2024 15:37,sk-proj-JlA4Nu37Rr95ko277jeB,99,0.221956014,POST,/maps/api/geocode/json,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,4/2/2024 23:37,Potential Misuse,99,0,Afternoon
157,2/6/2024 8:27,AIzaohbm0rbnNz3rlmUawaon7Hu46nLCr3,8,0.276761352,POST,/v1/chat/completions,200,Node.js/18.3.0,Legitimate,2/6/2024 16:27,Legitimate,32,0,Morning
158,19/11/2024 12:21,sk-proj-5lozhQUKJaeizVsqz0Zi,5,0.711696034,POST,/maps/api/geocode/json,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,19/11/2024 20:21,Potential Misuse,45,0,Afternoon
159,23/12/2024 16:30,sk-proj-MLszfkhrBwPQhicKm3LT,48,0.242058038,POST,/v1/chat/completions,200,Node.js/18.3.0,Legitimate,24/12/2024 0:30,Legitimate,144,0,Afternoon
160,11/12/2024 1:20,AIzayjYVTMClsfybwNO2SlAqPJL3Vr3Qgv,64,0.743256936,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,11/12/2024 9:20,Legitimate,256,0,Night
161,1/3/2024 2:30,sk-proj-75bjYpsVi69OqEDbtH4h,11,0.669851355,POST,/v1/auth/login,403,cURL/7.79.1,Potential Misuse,1/3/2024 10:30,Legitimate,77,0,Night
162,16/9/2024 19:18,AIza27rLrJCZ9LnF2rtoaiFiLgOD4AszaS,62,0.356953826,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,17/9/2024 3:18,Legitimate,186,0,Evening
163,14/10/2024 11:42,AIzasH4xoMGM9RA8qaaZgmEvpS7wHOVz7h,49,0.703512161,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,14/10/2024 19:42,Legitimate,392,0,Morning
164,23/2/2024 11:04,AIzaeHuk61wKWOOTYCK7Aydzwt7Ifo1Pwo,8,0.790655196,POST,/maps/api/geocode/json,200,Python-Requests/2.26.0,Legitimate,23/2/2024 19:04,Legitimate,16,0,Morning
165,15/9/2024 11:40,AIzapUEK2w5Fn7nxJnHogIXvDzFmEomL4V,34,0.862210811,POST,/v1/admin/config,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,15/9/2024 19:40,Legitimate,68,0,Morning
167,10/10/2024 2:29,sk-proj-GRSBwp6PTCV1HOQsboOr,83,0.259364669,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,10/10/2024 10:29,Legitimate,249,0,Night
168,29/6/2024 2:55,AIzafnJsEw3S4LZyAl8mh6nHQUF93x4o4b,49,0.871666202,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,29/6/2024 10:55,Legitimate,49,0,Night
169,23/10/2024 12:50,sk-proj-yz1RXNdOQyCj9LsjZaQ5,67,0.948101727,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,23/10/2024 20:50,Potential Misuse,469,0,Afternoon
170,8/3/2024 2:15,AIza8GM5e2Uxdze2gu6IJJryOCdZfDjCAK,41,0.653421861,POST,/maps/api/geocode/json,200,PostmanRuntime/7.29.0,Legitimate,8/3/2024 10:15,Legitimate,287,0,Night
171,26/9/2024 0:41,sk-proj-6Mo1WUw83VNe6VgS1GPf,10,0.174834772,POST,/api/unknown,429,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,26/9/2024 8:41,Legitimate,50,0,Night
172,5/9/2024 1:28,sk-proj-mcwDwUHuJvdLaoexhzWZ,102,0.564255623,POST,/maps/api/geocode/json,429,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,5/9/2024 9:28,Legitimate,204,0,Night
173,11/8/2024 7:24,sk-proj-QUaEQzpCQ5biBD5R289d,85,0.549673009,POST,/v1/chat/completions,403,Node.js/18.3.0,Legitimate,11/8/2024 15:24,Legitimate,680,0,Morning
174,20/6/2024 8:08,AIzaqP2bPkXrU1sPfoYlHOg4mxDmpdQVBB,103,0.5337964,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,20/6/2024 16:08,Legitimate,515,0,Morning
175,6/2/2024 23:54,AIzadStObQ8ZVW4c49zSsdpemRogUeyaX2,39,0.896791792,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,7/2/2024 7:54,Legitimate,156,0,Evening
176,2/3/2024 16:21,AIzagVm0ZLuDEhzXgM3IfrOejVcC0mmxNz,105,0.425181484,POST,/v1/chat/completions,200,wget/1.21.2,Legitimate,3/3/2024 0:21,Legitimate,315,0,Afternoon
177,25/9/2024 4:42,sk-proj-11gdX7u2YP87TtEGKbrJ,91,0.157163851,POST,/v1/auth/login,403,wget/1.21.2,Potential Misuse,25/9/2024 12:42,Legitimate,182,0,Night
178,12/6/2024 19:05,AIza0nisAzWuv4aPmlv6qN8vimAz3e7HiB,51,0.534026021,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,13/6/2024 3:05,Legitimate,255,0,Evening
179,22/12/2024 6:26,sk-proj-4EEsjkJA2tk0Kli6n9yb,134,0.937035974,POST,/v1/chat/completions,200,wget/1.21.2,Legitimate,22/12/2024 14:26,Legitimate,1072,0,Morning
180,25/5/2024 17:36,AIza49Kspi4uNGjkfOskZn3n7GBT4iMZmi,122,0.133028545,POST,/v1/auth/login,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,26/5/2024 1:36,Legitimate,1098,0,Afternoon
181,22/4/2024 14:42,AIzadLFzFsFo786e1kHTPabPl8yjGzAZzH,126,0.275234412,POST,/maps/api/geocode/json,403,PostmanRuntime/7.29.0,Legitimate,22/4/2024 22:42,Potential Misuse,252,0,Afternoon
182,20/8/2024 22:45,sk-proj-lgraQYW7wRDMpr3w76ax,103,0.410057789,POST,/v1/admin/config,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,21/8/2024 6:45,Legitimate,206,0,Evening
183,17/3/2024 18:48,AIzaBiFEB0DLbZ2dNg6pkIEwpYDbvYDqik,134,0.493047712,POST,/api/unknown,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,18/3/2024 2:48,Legitimate,938,0,Evening
185,9/11/2024 23:00,AIzawtzoK65jJ8cRmNGqfheIp6WZWczWaF,12,0.116020895,POST,/maps/api/geocode/json,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,10/11/2024 7:00,Legitimate,48,0,Evening
186,4/4/2024 15:37,AIza7bySW5azaZH3yrW1Pxg1JaWd6d6cah,105,0.589365005,POST,/api/unknown,200,PostmanRuntime/7.29.0,Potential Misuse,4/4/2024 23:37,Potential Misuse,210,0,Afternoon
187,14/7/2024 9:43,sk-proj-IEqGH4s2A3GNoxkAuy2Q,78,0.250421831,POST,/api/unknown,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,14/7/2024 17:43,Legitimate,78,0,Morning
188,9/3/2024 20:20,sk-proj-g7a0aNNTLO440Y2aMLj6,142,0.929768559,POST,/v1/chat/completions,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,10/3/2024 4:20,Legitimate,284,0,Evening
189,5/4/2024 8:34,AIzacsYzbyw4atloxjU3Vwa9V7mDXI16CK,37,0.143454216,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,5/4/2024 16:34,Legitimate,74,0,Morning
190,12/11/2024 14:34,AIzadrzMACtBZKYrq6t7zAiRXdRj9NWdbT,122,0.603204069,POST,/v1/admin/config,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,12/11/2024 22:34,Potential Misuse,244,0,Afternoon
191,23/5/2024 6:09,AIzaYoBXwNZvrxJdtOnWQuknwitrWbvofB,93,0.602644839,POST,/v1/chat/completions,200,Python-Requests/2.26.0,Legitimate,23/5/2024 14:09,Legitimate,837,0,Morning
192,18/7/2024 5:10,sk-proj-qKEtcfaJqxyXQrXYcFEW,76,0.248822355,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,18/7/2024 13:10,Legitimate,608,0,Night
193,13/7/2024 15:23,AIzaCOqIJEbisx4br0vvLKMPVOJS5DZuJe,48,0.514735764,POST,/maps/api/geocode/json,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,13/7/2024 23:23,Potential Misuse,384,0,Afternoon
194,9/3/2024 19:12,AIzaoIaEGMx1rbU1Z7bdGWEzgdOJWpHw7z,97,0.808090084,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,10/3/2024 3:12,Legitimate,679,0,Evening
195,15/7/2024 20:27,AIzaNeHPyrn0tW7nkm0RPzXMsDKC4KSPh9,21,0.700524765,POST,/v1/auth/login,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,16/7/2024 4:27,Legitimate,63,0,Evening
196,12/8/2024 2:57,sk-proj-qN5nSHO0ajsRMlSYaKXn,80,0.574663273,POST,/v1/admin/config,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,12/8/2024 10:57,Legitimate,640,0,Night
197,14/12/2024 8:04,AIzakoJDljGIiEwBUnIeeZonh5ymXroiok,41,0.843433853,POST,/v1/admin/config,403,Python-Requests/2.26.0,Potential Misuse,14/12/2024 16:04,Legitimate,369,0,Morning
198,27/6/2024 17:43,AIzaMVBhXt1L88CGypp48iSfSbSvn2k2hK,99,0.277630589,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,28/6/2024 1:43,Legitimate,495,0,Afternoon
199,13/10/2024 23:29,sk-proj-16TEt55UdbmWCsbKPydc,96,0.945670807,POST,/api/unknown,429,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,14/10/2024 7:29,Legitimate,768,0,Evening
200,20/12/2024 20:42,sk-proj-kvUKWe01VeE0oz2MPYlX,136,0.902190292,POST,/v1/admin/config,403,cURL/7.79.1,Potential Misuse,21/12/2024 4:42,Legitimate,1224,0,Evening
201,24/1/2024 22:32,sk-proj-N4mkpR1WihrllE1eT5yu,113,0.341803693,POST,/v1/chat/completions,429,PostmanRuntime/7.29.0,Legitimate,25/1/2024 6:32,Legitimate,1017,0,Evening
202,21/6/2024 14:15,sk-proj-2qa1o9GmZa0nPftsu8jL,146,0.363323513,POST,/v1/admin/config,429,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,21/6/2024 22:15,Potential Misuse,292,0,Afternoon
203,12/9/2024 11:37,AIzaby8fEWlP1CeIfYrpsy51Z7NyWyDZmw,75,0.399886487,POST,/maps/api/geocode/json,200,Node.js/18.3.0,Legitimate,12/9/2024 19:37,Legitimate,450,0,Morning
204,23/9/2024 13:05,sk-proj-deQcIciMzyRlzJm4kZrh,29,0.27164241,POST,/v1/chat/completions,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,23/9/2024 21:05,Potential Misuse,174,0,Afternoon
205,18/2/2024 19:15,AIzarx9DNSFdMk15mpjjp6IERjDaxkyJGD,66,0.922288537,POST,/v1/chat/completions,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,19/2/2024 3:15,Legitimate,528,0,Evening
206,15/10/2024 11:18,AIzag9j5pfcLE10iwHFAW5qH8khD0D3xvs,117,0.781142833,POST,/api/unknown,403,wget/1.21.2,Potential Misuse,15/10/2024 19:18,Legitimate,936,0,Morning
207,11/11/2024 23:39,AIzaTMx0wL6z2cBWMcoLZ2f8lVOGGpRAJm,42,0.925055904,POST,/v1/admin/config,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,12/11/2024 7:39,Legitimate,126,0,Evening
208,9/12/2024 0:30,AIza7fpljNuwbI5p6hDmeJXCo6gHe3bMOU,46,0.528891133,POST,/v1/auth/login,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,9/12/2024 8:30,Legitimate,92,0,Night
209,13/2/2024 8:23,sk-proj-SodIDaKsqhZ1Q2teyvVi,103,0.935760072,POST,/api/unknown,403,wget/1.21.2,Potential Misuse,13/2/2024 16:23,Legitimate,412,0,Morning
210,1/11/2024 3:05,AIzaoMeTk6GKCm24IUwLzkgTWq6i3mTR1M,130,0.861640776,POST,/v1/admin/config,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,1/11/2024 11:05,Legitimate,1040,0,Night
211,12/10/2024 20:42,sk-proj-tYkeo8IciAa4vT4kSlzX,95,0.828236272,POST,/v1/chat/completions,429,wget/1.21.2,Legitimate,13/10/2024 4:42,Legitimate,570,0,Evening
212,22/4/2024 3:02,AIzaTdkzykePOeqehdAE8UhyTTRz061v9i,141,0.159510335,POST,/maps/api/geocode/json,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,22/4/2024 11:02,Legitimate,705,0,Night
213,28/2/2024 0:44,AIzaa5COLiHWKFRkA4HzBuTdCV5tfNb5nq,90,0.490408184,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,28/2/2024 8:44,Legitimate,90,0,Night
214,8/4/2024 9:41,sk-proj-Jdwlu4Drglfdr6Q7LUY5,83,0.816868317,POST,/maps/api/geocode/json,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,8/4/2024 17:41,Legitimate,332,0,Morning
215,19/9/2024 21:36,sk-proj-k5QdwabOJ0al2Jhn8lMf,105,0.911181243,POST,/v1/auth/login,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,20/9/2024 5:36,Legitimate,735,0,Evening
216,21/4/2024 2:53,sk-proj-XryFordojNqiMwX4Yjt2,129,0.304252336,POST,/api/unknown,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,21/4/2024 10:53,Legitimate,645,0,Night
217,25/11/2024 16:25,sk-proj-1mWa4J3wutfT6OVF5v0L,73,0.738037747,POST,/api/unknown,429,cURL/7.79.1,Potential Misuse,26/11/2024 0:25,Legitimate,657,0,Afternoon
218,7/11/2024 3:54,AIzaN1u03HnZDjPqco0lcXRRWtf6KJAwC6,11,0.717948709,POST,/v1/chat/completions,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,7/11/2024 11:54,Legitimate,66,0,Night
219,21/9/2024 12:24,sk-proj-ssvbzr5i3tC5J5M7YJK3,145,0.95405192,POST,/api/unknown,429,wget/1.21.2,Potential Misuse,21/9/2024 20:24,Potential Misuse,580,0,Afternoon
220,17/10/2024 1:10,sk-proj-6Ekak5RKHXENA7kCBag1,64,0.782857458,POST,/maps/api/geocode/json,429,Python-Requests/2.26.0,Legitimate,17/10/2024 9:10,Legitimate,128,0,Night
221,11/10/2024 14:29,sk-proj-vtSHhZKOFRFBLg4KbBLJ,97,0.867633196,POST,/v1/admin/config,200,Node.js/18.3.0,Potential Misuse,11/10/2024 22:29,Potential Misuse,679,0,Afternoon
222,6/11/2024 9:41,AIzavxeo5R5cT3lcTkNi0FxIOwvWfDr2Vn,93,0.913403995,POST,/maps/api/geocode/json,200,Python-Requests/2.26.0,Legitimate,6/11/2024 17:41,Legitimate,93,0,Morning
223,6/5/2024 15:55,AIza1p4EP9AEr32ByqMoDql7cUGs2v3Rc1,16,0.951724965,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,6/5/2024 23:55,Potential Misuse,16,0,Afternoon
224,5/12/2024 10:42,AIzaVdCwaAdUQT2jcEd3xl70djxgbev9Sy,57,0.392724455,POST,/v1/admin/config,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,5/12/2024 18:42,Legitimate,399,0,Morning
225,29/8/2024 4:21,AIzauF9g6DXFJJacYqODpJC1DEfhT8nHQ5,23,0.974162325,POST,/v1/admin/config,200,wget/1.21.2,Potential Misuse,29/8/2024 12:21,Legitimate,115,0,Night
226,16/3/2024 17:19,sk-proj-pnpdIHnqnGf8E5z9xO2F,57,0.377992489,POST,/api/unknown,200,cURL/7.79.1,Potential Misuse,17/3/2024 1:19,Legitimate,513,0,Afternoon
227,23/7/2024 11:00,sk-proj-0KDfVPmV8KwG43rF45iM,72,0.724127822,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,Legitimate,23/7/2024 19:00,Legitimate,648,0,Morning
228,27/5/2024 0:03,sk-proj-OnvH0i4Njt3DgbaakPYE,22,0.24256848,POST,/v1/auth/login,429,Node.js/18.3.0,Potential Misuse,27/5/2024 8:03,Legitimate,154,0,Night
229,1/1/2024 15:00,sk-proj-PeWNuCOoj64Fs55TANn6,138,0.331908532,POST,/v1/chat/completions,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,1/1/2024 23:00,Potential Misuse,1242,0,Afternoon
230,9/5/2024 10:09,AIzaXNXl9rCVk9Mpcvnce4DiKHJ3oySxNn,149,0.506820216,POST,/v1/admin/config,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,9/5/2024 18:09,Legitimate,1192,0,Morning
231,13/10/2024 22:18,sk-proj-hPOoTijWXTq06aLN5sTm,74,0.692944471,POST,/v1/admin/config,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,14/10/2024 6:18,Legitimate,592,0,Evening
232,22/10/2024 10:09,AIzadIIc0HjB6IduTi3Ph3pN7iyDo29G3K,136,0.596078729,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,22/10/2024 18:09,Legitimate,680,0,Morning
233,10/8/2024 11:51,sk-proj-DXxsTVIol9LMfv9Ga6Bt,85,0.805423057,POST,/maps/api/geocode/json,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,10/8/2024 19:51,Legitimate,765,0,Morning
234,25/9/2024 10:20,sk-proj-ZCsqvhJc55p6C8oIlycL,92,0.515557389,POST,/maps/api/geocode/json,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,25/9/2024 18:20,Legitimate,460,0,Morning
235,3/4/2024 7:11,sk-proj-El4G6vAtsHjLQoiA3SOu,27,0.715079276,POST,/v1/auth/login,403,cURL/7.79.1,Potential Misuse,3/4/2024 15:11,Legitimate,81,0,Morning
236,11/8/2024 20:15,AIzaGBjGjqbeiZcPFISx3U7exZgl38CvXO,83,0.489608338,POST,/v1/auth/login,200,PostmanRuntime/7.29.0,Potential Misuse,12/8/2024 4:15,Legitimate,332,0,Evening
